"ntaxa","bl","method","rep","estbias1","r1","estbias2","r2","type"
128,0.0025,"SLAC1",18,0.114288,0.291995,0.114288,0.291995,"nobias"
128,0.0025,"SLAC1",19,0.150925,0.276238,0.150925,0.276238,"nobias"
128,0.0025,"SLAC1",20,-0.00829049,0.134767,-0.00829049,0.134767,"nobias"
128,0.0025,"SLAC1",21,0.181378,0.309477,0.181378,0.309477,"nobias"
128,0.0025,"SLAC1",22,0.299556,0.227526,0.299556,0.227526,"nobias"
128,0.0025,"SLAC1",23,0.0152922,0.120425,0.0152922,0.120425,"nobias"
128,0.0025,"SLAC1",24,0.120192,0.224136,0.120192,0.224136,"nobias"
128,0.0025,"SLAC1",25,0.107465,0.28001,0.107465,0.28001,"nobias"
128,0.0025,"SLAC1",26,0.0418211,0.219138,0.0418211,0.219138,"nobias"
128,0.0025,"SLAC1",27,0.134103,0.177214,0.134103,0.177214,"nobias"
128,0.0025,"SLAC1",28,0.316791,0.320015,0.316791,0.320015,"nobias"
128,0.0025,"SLAC1",29,0.0335335,0.255451,0.0335335,0.255451,"nobias"
128,0.0025,"SLAC1",30,0.175334,0.280083,0.175334,0.280083,"nobias"
128,0.0025,"SLAC1",31,-0.0183159,0.222628,-0.0183159,0.222628,"nobias"
128,0.0025,"SLAC1",32,-0.107342,0.157291,-0.107342,0.157291,"nobias"
128,0.0025,"SLAC1",33,0.0256429,0.252205,0.0256429,0.252205,"nobias"
128,0.0025,"SLAC1",34,-0.0564611,0.207015,-0.0564611,0.207015,"nobias"
128,0.0025,"SLAC1",35,-0.152496,0.225991,-0.152496,0.225991,"nobias"
128,0.0025,"SLAC1",36,-0.152227,0.20708,-0.152227,0.20708,"nobias"
128,0.0025,"SLAC1",37,0.197708,0.234653,0.197708,0.234653,"nobias"
128,0.0025,"SLAC1",38,-0.0173511,0.266836,-0.0173511,0.266836,"nobias"
128,0.0025,"SLAC1",39,0.262962,0.174325,0.262962,0.174325,"nobias"
128,0.0025,"SLAC1",40,-0.0657356,0.33213,-0.0657356,0.33213,"nobias"
128,0.0025,"SLAC1",41,0.249139,0.224513,0.249139,0.224513,"nobias"
128,0.0025,"SLAC1",42,-0.014921,0.2026,-0.014921,0.2026,"nobias"
128,0.0025,"SLAC1",43,0.185737,0.267619,0.185737,0.267619,"nobias"
128,0.0025,"SLAC1",44,-0.08156,0.0730605,-0.08156,0.0730605,"nobias"
128,0.0025,"SLAC1",45,-0.215891,0.160914,-0.215891,0.160914,"nobias"
128,0.0025,"SLAC1",46,-0.0137545,0.287595,-0.0137545,0.287595,"nobias"
128,0.0025,"SLAC1",47,0.174286,0.286928,0.174286,0.286928,"nobias"
128,0.0025,"SLAC1",48,0.0210929,0.459959,0.0210929,0.459959,"nobias"
128,0.0025,"SLAC1",49,0.0423773,0.198519,0.0423773,0.198519,"nobias"
128,0.0025,"SLAC1",50,0.768719,0.36469,0.768719,0.36469,"nobias"
128,0.0025,"SLAC2",1,-0.456882,0.288728,-0.456882,0.288728,"nobias"
128,0.0025,"SLAC2",2,-0.412631,0.000620297,-0.412631,0.000620297,"nobias"
128,0.0025,"SLAC2",3,-0.414359,0.456959,-0.414359,0.456959,"nobias"
128,0.0025,"SLAC2",4,-0.380724,-0.00842861,-0.380724,-0.00842861,"nobias"
128,0.0025,"SLAC2",5,-0.368315,0.143589,-0.368315,0.143589,"nobias"
128,0.0025,"SLAC2",6,-0.510238,0.0859491,-0.510238,0.0859491,"nobias"
128,0.0025,"SLAC2",7,-0.287393,0.623548,-0.287393,0.623548,"nobias"
128,0.0025,"SLAC2",8,-0.457512,0.0312759,-0.457512,0.0312759,"nobias"
128,0.0025,"SLAC2",9,-0.390993,-0.178686,-0.390993,-0.178686,"nobias"
128,0.0025,"SLAC2",10,-0.331955,0.185242,-0.331955,0.185242,"nobias"
128,0.0025,"SLAC2",11,-0.473999,0.238257,-0.473999,0.238257,"nobias"
128,0.0025,"SLAC2",12,-0.352393,-0.14601,-0.352393,-0.14601,"nobias"
128,0.0025,"SLAC2",13,-0.238156,0.204566,-0.238156,0.204566,"nobias"
128,0.0025,"SLAC2",14,-0.459193,-0.135688,-0.459193,-0.135688,"nobias"
128,0.0025,"SLAC2",15,-0.461944,0.382429,-0.461944,0.382429,"nobias"
128,0.0025,"SLAC2",17,-0.432014,0.409284,-0.432014,0.409284,"nobias"
128,0.0025,"SLAC2",18,-0.452559,0.144951,-0.452559,0.144951,"nobias"
128,0.0025,"SLAC2",19,-0.362313,0.0478831,-0.362313,0.0478831,"nobias"
128,0.0025,"SLAC2",20,-0.458681,-0.224672,-0.458681,-0.224672,"nobias"
128,0.0025,"SLAC2",21,-0.3179,0.257156,-0.3179,0.257156,"nobias"
128,0.0025,"SLAC2",22,-0.280556,0.541756,-0.280556,0.541756,"nobias"
128,0.0025,"SLAC2",23,-0.314962,0.110687,-0.314962,0.110687,"nobias"
128,0.0025,"SLAC2",24,-0.322213,0.529433,-0.322213,0.529433,"nobias"
128,0.0025,"SLAC2",25,-0.384493,0.277605,-0.384493,0.277605,"nobias"
128,0.0025,"SLAC2",26,-0.376916,0.308938,-0.376916,0.308938,"nobias"
128,0.0025,"SLAC2",27,-0.403279,-0.185454,-0.403279,-0.185454,"nobias"
128,0.0025,"SLAC2",28,-0.370938,0.0832118,-0.370938,0.0832118,"nobias"
128,0.0025,"SLAC2",29,-0.469841,0.201824,-0.469841,0.201824,"nobias"
128,0.0025,"SLAC2",30,-0.400442,0.0433408,-0.400442,0.0433408,"nobias"
128,0.0025,"SLAC2",31,-0.274961,0.384304,-0.274961,0.384304,"nobias"
128,0.0025,"SLAC2",33,-0.410544,-0.152071,-0.410544,-0.152071,"nobias"
128,0.0025,"SLAC2",34,-0.340923,0.308267,-0.340923,0.308267,"nobias"
128,0.0025,"SLAC2",35,-0.42628,0.175434,-0.42628,0.175434,"nobias"
128,0.0025,"SLAC2",36,-0.377974,0.299856,-0.377974,0.299856,"nobias"
128,0.0025,"SLAC2",37,-0.352867,0.181544,-0.352867,0.181544,"nobias"
128,0.0025,"SLAC2",38,-0.44609,0.145212,-0.44609,0.145212,"nobias"
128,0.0025,"SLAC2",39,-0.328152,0.177028,-0.328152,0.177028,"nobias"
128,0.0025,"SLAC2",40,-0.235479,0.507266,-0.235479,0.507266,"nobias"
128,0.0025,"SLAC2",41,-0.344543,0.492912,-0.344543,0.492912,"nobias"
128,0.0025,"SLAC2",42,-0.465465,0.0969673,-0.465465,0.0969673,"nobias"
128,0.0025,"SLAC2",43,-0.371658,-0.297311,-0.371658,-0.297311,"nobias"
128,0.0025,"SLAC2",44,-0.391264,0.0697708,-0.391264,0.0697708,"nobias"
128,0.0025,"SLAC2",45,-0.359658,-0.0192439,-0.359658,-0.0192439,"nobias"
128,0.0025,"SLAC2",46,-0.47019,0.167407,-0.47019,0.167407,"nobias"
128,0.0025,"SLAC2",47,-0.229257,0.485054,-0.229257,0.485054,"nobias"
128,0.0025,"SLAC2",48,-0.363117,0.347003,-0.363117,0.347003,"nobias"
128,0.0025,"SLAC2",49,-0.373444,0.136527,-0.373444,0.136527,"nobias"
128,0.0025,"SLAC2",50,-0.461445,0.568901,-0.461445,0.568901,"nobias"
128,0.01,"FEL1",1,0.194777,0.447682,0.194777,0.447682,"nobias"
128,0.01,"FEL1",2,0.182139,0.313099,0.182139,0.313099,"nobias"
128,0.01,"FEL1",3,0.331134,0.409247,0.331134,0.409247,"nobias"
128,0.01,"FEL1",4,0.108663,0.28048,0.108663,0.28048,"nobias"
128,0.01,"FEL1",5,0.283115,0.278526,0.283115,0.278526,"nobias"
128,0.01,"FEL1",6,0.0911567,0.430319,0.0911567,0.430319,"nobias"
128,0.01,"FEL1",7,0.267788,0.357664,0.267788,0.357664,"nobias"
128,0.01,"FEL1",8,0.0743778,0.378765,0.0743778,0.378765,"nobias"
128,0.01,"FEL1",9,0.260311,0.469324,0.260311,0.469324,"nobias"
128,0.01,"FEL1",10,0.220823,0.392613,0.220823,0.392613,"nobias"
128,0.01,"FEL1",11,0.392106,0.425085,0.392106,0.425085,"nobias"
128,0.01,"FEL1",12,0.141058,0.397315,0.141058,0.397315,"nobias"
128,0.01,"FEL1",13,0.206296,0.478588,0.206296,0.478588,"nobias"
128,0.01,"FEL1",14,0.183453,0.493522,0.183453,0.493522,"nobias"
128,0.01,"FEL1",15,0.292764,0.333981,0.292764,0.333981,"nobias"
128,0.01,"FEL1",16,0.429722,0.380027,0.429722,0.380027,"nobias"
128,0.01,"FEL1",17,0.191032,0.432224,0.191032,0.432224,"nobias"
128,0.01,"FEL1",18,0.0531946,0.33783,0.0531946,0.33783,"nobias"
128,0.01,"FEL1",19,0.258598,0.376403,0.258598,0.376403,"nobias"
128,0.01,"FEL1",20,0.213116,0.518859,0.213116,0.518859,"nobias"
128,0.01,"FEL1",21,0.137616,0.322552,0.137616,0.322552,"nobias"
128,0.01,"FEL1",22,0.129504,0.238712,0.129504,0.238712,"nobias"
128,0.01,"FEL1",23,0.53824,0.476527,0.53824,0.476527,"nobias"
128,0.01,"FEL1",24,0.386497,0.508632,0.386497,0.508632,"nobias"
128,0.01,"FEL1",25,0.0868976,0.456483,0.0868976,0.456483,"nobias"
128,0.01,"FEL1",26,0.170671,0.434272,0.170671,0.434272,"nobias"
128,0.01,"FEL1",27,0.546714,0.32711,0.546714,0.32711,"nobias"
128,0.01,"FEL1",28,0.0394504,0.517367,0.0394504,0.517367,"nobias"
128,0.01,"FEL1",29,0.26122,0.282854,0.26122,0.282854,"nobias"
128,0.01,"FEL1",30,0.139608,0.501839,0.139608,0.501839,"nobias"
128,0.01,"FEL1",31,0.0947307,0.345922,0.0947307,0.345922,"nobias"
128,0.01,"FEL1",32,0.135374,0.436542,0.135374,0.436542,"nobias"
128,0.01,"FEL1",33,-0.0287873,0.381139,-0.0287873,0.381139,"nobias"
128,0.01,"FEL1",34,0.191783,0.424395,0.191783,0.424395,"nobias"
128,0.01,"FEL1",35,0.216423,0.391963,0.216423,0.391963,"nobias"
128,0.01,"FEL1",36,0.292592,0.252214,0.292592,0.252214,"nobias"
128,0.01,"FEL1",37,0.0619645,0.647473,0.0619645,0.647473,"nobias"
128,0.01,"FEL1",38,0.0715977,0.336477,0.0715977,0.336477,"nobias"
128,0.01,"FEL1",39,0.359299,0.406814,0.359299,0.406814,"nobias"
128,0.01,"FEL1",40,0.0429326,0.321976,0.0429326,0.321976,"nobias"
128,0.01,"FEL1",41,0.015671,0.453469,0.015671,0.453469,"nobias"
128,0.01,"FEL1",42,0.129093,0.467142,0.129093,0.467142,"nobias"
128,0.01,"FEL1",43,0.0307087,0.398519,0.0307087,0.398519,"nobias"
128,0.01,"FEL1",44,0.296502,0.409691,0.296502,0.409691,"nobias"
128,0.01,"FEL1",45,0.100962,0.327712,0.100962,0.327712,"nobias"
128,0.01,"FEL1",46,0.242829,0.411495,0.242829,0.411495,"nobias"
128,0.01,"FEL1",47,0.0232077,0.397955,0.0232077,0.397955,"nobias"
128,0.01,"FEL1",48,-0.011036,0.462572,-0.011036,0.462572,"nobias"
128,0.01,"FEL1",49,0.00863689,0.255257,0.00863689,0.255257,"nobias"
128,0.01,"FEL1",50,0.214361,0.340181,0.214361,0.340181,"nobias"
128,0.01,"FEL2",1,-0.219625,0.365624,-0.219625,0.365624,"nobias"
128,0.01,"FEL2",2,-0.166718,0.385752,-0.166718,0.385752,"nobias"
128,0.01,"FEL2",3,-0.109541,0.44017,-0.109541,0.44017,"nobias"
128,0.01,"FEL2",4,-0.105864,0.364294,-0.105864,0.364294,"nobias"
128,0.01,"FEL2",5,-0.10466,0.22455,-0.10466,0.22455,"nobias"
128,0.01,"FEL2",6,-0.118964,0.373955,-0.118964,0.373955,"nobias"
128,0.01,"FEL2",7,-0.0931711,0.397908,-0.0931711,0.397908,"nobias"
128,0.01,"FEL2",8,-0.197703,0.352433,-0.197703,0.352433,"nobias"
128,0.01,"FEL2",9,-0.107065,0.404254,-0.107065,0.404254,"nobias"
128,0.01,"FEL2",10,-0.160746,0.297174,-0.160746,0.297174,"nobias"
128,0.01,"FEL2",11,-0.120486,0.513998,-0.120486,0.513998,"nobias"
128,0.01,"FEL2",12,-0.143031,0.369329,-0.143031,0.369329,"nobias"
128,0.01,"FEL2",13,-0.108641,0.384402,-0.108641,0.384402,"nobias"
128,0.01,"FEL2",14,-0.12108,0.375063,-0.12108,0.375063,"nobias"
128,0.01,"FEL2",15,-0.0781612,0.185074,-0.0781612,0.185074,"nobias"
128,0.01,"FEL2",16,-0.148803,0.445151,-0.148803,0.445151,"nobias"
128,0.01,"FEL2",17,-0.064988,0.401574,-0.064988,0.401574,"nobias"
128,0.01,"FEL2",18,-0.233167,0.300289,-0.233167,0.300289,"nobias"
128,0.01,"FEL2",19,-0.282143,0.360174,-0.282143,0.360174,"nobias"
128,0.01,"FEL2",20,-0.102055,0.493328,-0.102055,0.493328,"nobias"
128,0.01,"FEL2",21,-0.223746,0.192112,-0.223746,0.192112,"nobias"
128,0.01,"FEL2",22,-0.0649688,0.369431,-0.0649688,0.369431,"nobias"
128,0.01,"FEL2",23,-0.0831196,0.527718,-0.0831196,0.527718,"nobias"
128,0.01,"FEL2",24,-0.0933172,0.434984,-0.0933172,0.434984,"nobias"
128,0.01,"FEL2",25,-0.275556,0.456322,-0.275556,0.456322,"nobias"
128,0.01,"FEL2",26,-0.114681,0.360058,-0.114681,0.360058,"nobias"
128,0.01,"FEL2",27,0.0369493,0.286808,0.0369493,0.286808,"nobias"
128,0.01,"FEL2",28,-0.116452,0.528431,-0.116452,0.528431,"nobias"
128,0.01,"FEL2",29,-0.146264,0.308742,-0.146264,0.308742,"nobias"
128,0.01,"FEL2",30,-0.155865,0.417989,-0.155865,0.417989,"nobias"
128,0.01,"FEL2",31,-0.15908,0.262205,-0.15908,0.262205,"nobias"
128,0.01,"FEL2",32,-0.142077,0.474236,-0.142077,0.474236,"nobias"
128,0.01,"FEL2",33,-0.162228,0.335805,-0.162228,0.335805,"nobias"
128,0.01,"FEL2",34,-0.115638,0.47386,-0.115638,0.47386,"nobias"
128,0.01,"FEL2",35,-0.15547,0.47253,-0.15547,0.47253,"nobias"
128,0.01,"FEL2",36,-0.185344,0.381933,-0.185344,0.381933,"nobias"
128,0.01,"FEL2",37,-0.0973058,0.420823,-0.0973058,0.420823,"nobias"
128,0.01,"FEL2",38,-0.228449,0.393184,-0.228449,0.393184,"nobias"
128,0.01,"FEL2",39,-0.10615,0.497339,-0.10615,0.497339,"nobias"
128,0.01,"FEL2",40,-0.314948,0.493295,-0.314948,0.493295,"nobias"
128,0.01,"FEL2",41,-0.162844,0.394619,-0.162844,0.394619,"nobias"
128,0.01,"FEL2",42,-0.166927,0.405613,-0.166927,0.405613,"nobias"
128,0.01,"FEL2",43,-0.236002,0.375837,-0.236002,0.375837,"nobias"
128,0.01,"FEL2",44,-0.202118,0.391678,-0.202118,0.391678,"nobias"
128,0.01,"FEL2",45,-0.263591,0.43887,-0.263591,0.43887,"nobias"
128,0.01,"FEL2",46,-0.121681,0.343255,-0.121681,0.343255,"nobias"
128,0.01,"FEL2",47,-0.263254,0.306465,-0.263254,0.306465,"nobias"
128,0.01,"FEL2",48,-0.229881,0.331453,-0.229881,0.331453,"nobias"
128,0.01,"FEL2",49,-0.230491,0.322897,-0.230491,0.322897,"nobias"
128,0.01,"FEL2",50,-0.108406,0.242908,-0.108406,0.242908,"nobias"
128,0.01,"FEL2_1",1,-0.470728,0.446427,-0.470728,0.446427,"nobias"
128,0.01,"FEL2_1",2,-0.473456,0.359646,-0.473456,0.359646,"nobias"
128,0.01,"FEL2_1",3,0.18353,0.396951,0.18353,0.396951,"nobias"
128,0.01,"FEL2_1",4,-0.040568,0.234564,-0.040568,0.234564,"nobias"
128,0.01,"FEL2_1",5,0.0911662,0.2874,0.0911662,0.2874,"nobias"
128,0.01,"FEL2_1",6,-0.00298173,0.454995,-0.00298173,0.454995,"nobias"
128,0.01,"FEL2_1",7,0.151465,0.429408,0.151465,0.429408,"nobias"
128,0.01,"FEL2_1",8,-0.0824465,0.344202,-0.0824465,0.344202,"nobias"
128,0.01,"FEL2_1",9,0.0875982,0.41215,0.0875982,0.41215,"nobias"
128,0.01,"FEL2_1",10,0.0500338,0.435119,0.0500338,0.435119,"nobias"
128,0.01,"FEL2_1",11,0.079339,0.322866,0.079339,0.322866,"nobias"
128,0.01,"FEL2_1",12,0.00155618,0.399312,0.00155618,0.399312,"nobias"
128,0.01,"FEL2_1",13,0.0459246,0.479072,0.0459246,0.479072,"nobias"
128,0.01,"FEL2_1",14,-0.0321213,0.440319,-0.0321213,0.440319,"nobias"
128,0.01,"FEL2_1",15,0.152853,0.332464,0.152853,0.332464,"nobias"
128,0.01,"FEL2_1",16,0.153928,0.397602,0.153928,0.397602,"nobias"
128,0.01,"FEL2_1",17,0.0465583,0.417734,0.0465583,0.417734,"nobias"
128,0.01,"FEL2_1",18,-0.0362436,0.395302,-0.0362436,0.395302,"nobias"
128,0.01,"FEL2_1",19,0.0250907,0.37159,0.0250907,0.37159,"nobias"
128,0.01,"FEL2_1",20,-0.471029,0.421854,-0.471029,0.421854,"nobias"
128,0.01,"FEL2_1",21,-0.0378716,0.342423,-0.0378716,0.342423,"nobias"
128,0.01,"FEL2_1",22,-0.0195724,0.271251,-0.0195724,0.271251,"nobias"
128,0.01,"FEL2_1",23,0.161227,0.395778,0.161227,0.395778,"nobias"
128,0.01,"FEL2_1",24,0.123113,0.477359,0.123113,0.477359,"nobias"
128,0.01,"FEL2_1",25,-0.471523,0.463327,-0.471523,0.463327,"nobias"
128,0.01,"FEL2_1",26,-0.470907,0.512178,-0.470907,0.512178,"nobias"
128,0.01,"FEL2_1",27,-0.469172,0.368518,-0.469172,0.368518,"nobias"
128,0.01,"FEL2_1",28,-0.471621,0.52504,-0.471621,0.52504,"nobias"
128,0.01,"FEL2_1",29,0.0107122,0.302998,0.0107122,0.302998,"nobias"
128,0.01,"FEL2_1",30,-0.0207997,0.432944,-0.0207997,0.432944,"nobias"
128,0.01,"FEL2_1",31,-0.0351554,0.404419,-0.0351554,0.404419,"nobias"
128,0.01,"FEL2_1",32,0.00843639,0.434871,0.00843639,0.434871,"nobias"
128,0.01,"FEL2_1",33,-0.472247,0.421646,-0.472247,0.421646,"nobias"
128,0.01,"FEL2_1",34,0.0719728,0.424121,0.0719728,0.424121,"nobias"
128,0.01,"FEL2_1",35,-0.470416,0.403828,-0.470416,0.403828,"nobias"
128,0.01,"FEL2_1",36,0.0945532,0.256453,0.0945532,0.256453,"nobias"
128,0.01,"FEL2_1",37,-0.0624215,0.565894,-0.0624215,0.565894,"nobias"
128,0.01,"FEL2_1",38,-0.0295572,0.39384,-0.0295572,0.39384,"nobias"
128,0.01,"FEL2_1",39,0.147869,0.394185,0.147869,0.394185,"nobias"
128,0.01,"FEL2_1",40,-0.108305,0.352705,-0.108305,0.352705,"nobias"
128,0.01,"FEL2_1",41,-0.0600718,0.479361,-0.0600718,0.479361,"nobias"
128,0.01,"FEL2_1",42,-0.0443128,0.389554,-0.0443128,0.389554,"nobias"
128,0.01,"FEL2_1",43,-0.144313,0.32969,-0.144313,0.32969,"nobias"
128,0.01,"FEL2_1",44,0.131174,0.459876,0.131174,0.459876,"nobias"
128,0.01,"FEL2_1",45,-0.0271252,0.302718,-0.0271252,0.302718,"nobias"
128,0.01,"FEL2_1",46,0.0797833,0.423103,0.0797833,0.423103,"nobias"
128,0.01,"FEL2_1",47,-0.104674,0.393327,-0.104674,0.393327,"nobias"
128,0.01,"FEL2_1",48,-0.0921735,0.436707,-0.0921735,0.436707,"nobias"
128,0.01,"FEL2_1",49,-0.311013,0.361067,-0.311013,0.361067,"nobias"
128,0.01,"FEL2_1",50,0.0313946,0.369625,0.0313946,0.369625,"nobias"
128,0.01,"FUBAR1",1,0.111291,0.41776,0.111291,0.41776,"nobias"
128,0.01,"FUBAR1",2,0.121073,0.272459,0.121073,0.272459,"nobias"
128,0.01,"FUBAR1",3,0.173562,0.262962,0.173562,0.262962,"nobias"
128,0.01,"FUBAR1",4,0.0663338,0.128161,0.0663338,0.128161,"nobias"
128,0.01,"FUBAR1",5,0.136279,0.190063,0.136279,0.190063,"nobias"
128,0.01,"FUBAR1",6,0.059324,0.414222,0.059324,0.414222,"nobias"
128,0.01,"FUBAR1",7,0.138414,0.346855,0.138414,0.346855,"nobias"
128,0.01,"FUBAR1",8,0.0713244,0.22551,0.0713244,0.22551,"nobias"
128,0.01,"FUBAR1",9,0.138169,0.340518,0.138169,0.340518,"nobias"
128,0.01,"FUBAR1",10,0.129621,0.367736,0.129621,0.367736,"nobias"
128,0.01,"FUBAR1",11,0.146402,0.249513,0.146402,0.249513,"nobias"
128,0.01,"FUBAR1",12,0.0677969,0.382158,0.0677969,0.382158,"nobias"
128,0.01,"FUBAR1",13,0.0826273,0.479589,0.0826273,0.479589,"nobias"
128,0.01,"FUBAR1",14,0.0882656,0.436023,0.0882656,0.436023,"nobias"
128,0.01,"FUBAR1",15,0.125768,0.271401,0.125768,0.271401,"nobias"
128,0.01,"FUBAR1",16,0.188426,0.303682,0.188426,0.303682,"nobias"
128,0.01,"FUBAR1",17,0.111447,0.362246,0.111447,0.362246,"nobias"
128,0.01,"FUBAR1",18,0.0689236,0.383425,0.0689236,0.383425,"nobias"
128,0.01,"FUBAR1",19,0.118068,0.346859,0.118068,0.346859,"nobias"
128,0.01,"FUBAR1",20,0.0969685,0.401719,0.0969685,0.401719,"nobias"
128,0.01,"FUBAR1",21,0.0511734,0.324648,0.0511734,0.324648,"nobias"
128,0.01,"FUBAR1",22,0.0953947,0.239149,0.0953947,0.239149,"nobias"
128,0.01,"FUBAR1",23,0.167493,0.352037,0.167493,0.352037,"nobias"
128,0.01,"FUBAR1",24,0.148497,0.412091,0.148497,0.412091,"nobias"
128,0.01,"FUBAR1",25,0.0599736,0.454799,0.0599736,0.454799,"nobias"
128,0.01,"FUBAR1",26,0.102925,0.472958,0.102925,0.472958,"nobias"
128,0.01,"FUBAR1",27,0.202824,0.284626,0.202824,0.284626,"nobias"
128,0.01,"FUBAR1",28,0.0717056,0.397203,0.0717056,0.397203,"nobias"
128,0.01,"FUBAR1",29,0.14621,0.1714,0.14621,0.1714,"nobias"
128,0.01,"FUBAR1",30,0.0805274,0.341762,0.0805274,0.341762,"nobias"
128,0.01,"FUBAR1",31,0.0689981,0.36088,0.0689981,0.36088,"nobias"
128,0.01,"FUBAR1",32,0.0490654,0.434078,0.0490654,0.434078,"nobias"
128,0.01,"FUBAR1",33,0.0427158,0.406946,0.0427158,0.406946,"nobias"
128,0.01,"FUBAR1",34,0.109404,0.370522,0.109404,0.370522,"nobias"
128,0.01,"FUBAR1",35,0.115123,0.38469,0.115123,0.38469,"nobias"
128,0.01,"FUBAR1",36,0.139015,0.189336,0.139015,0.189336,"nobias"
128,0.01,"FUBAR1",37,0.0273668,0.547941,0.0273668,0.547941,"nobias"
128,0.01,"FUBAR1",38,0.107086,0.327525,0.107086,0.327525,"nobias"
128,0.01,"FUBAR1",39,0.15985,0.233787,0.15985,0.233787,"nobias"
128,0.01,"FUBAR1",40,0.0573273,0.274827,0.0573273,0.274827,"nobias"
128,0.01,"FUBAR1",41,0.0394566,0.462021,0.0394566,0.462021,"nobias"
128,0.01,"FUBAR1",42,0.0609786,0.353545,0.0609786,0.353545,"nobias"
128,0.01,"FUBAR1",43,0.0252271,0.309365,0.0252271,0.309365,"nobias"
128,0.01,"FUBAR1",44,0.135509,0.393604,0.135509,0.393604,"nobias"
128,0.01,"FUBAR1",45,0.0667236,0.241961,0.0667236,0.241961,"nobias"
128,0.01,"FUBAR1",46,0.101297,0.37908,0.101297,0.37908,"nobias"
128,0.01,"FUBAR1",47,0.0270582,0.377485,0.0270582,0.377485,"nobias"
128,0.01,"FUBAR1",48,0.0588749,0.350883,0.0588749,0.350883,"nobias"
128,0.01,"FUBAR1",49,0.0501919,0.361931,0.0501919,0.361931,"nobias"
128,0.01,"FUBAR1",50,0.107257,0.364889,0.107257,0.364889,"nobias"
128,0.01,"FUBAR2",1,0.374708,0.248487,0.374708,0.248487,"nobias"
128,0.01,"FUBAR2",2,0.381076,0.160877,0.381076,0.160877,"nobias"
128,0.01,"FUBAR2",3,0.544854,0.151221,0.544854,0.151221,"nobias"
128,0.01,"FUBAR2",4,0.249009,0.206861,0.249009,0.206861,"nobias"
128,0.01,"FUBAR2",5,0.375082,0.157903,0.375082,0.157903,"nobias"
128,0.01,"FUBAR2",6,0.284442,0.294536,0.284442,0.294536,"nobias"
128,0.01,"FUBAR2",7,0.386432,0.269899,0.386432,0.269899,"nobias"
128,0.01,"FUBAR2",8,0.288225,0.265794,0.288225,0.265794,"nobias"
128,0.01,"FUBAR2",9,0.427291,0.308571,0.427291,0.308571,"nobias"
128,0.01,"FUBAR2",10,0.372978,0.228724,0.372978,0.228724,"nobias"
128,0.01,"FUBAR2",11,0.41805,0.257344,0.41805,0.257344,"nobias"
128,0.01,"FUBAR2",12,0.270905,0.306191,0.270905,0.306191,"nobias"
128,0.01,"FUBAR2",13,0.29451,0.307262,0.29451,0.307262,"nobias"
128,0.01,"FUBAR2",14,0.309163,0.311042,0.309163,0.311042,"nobias"
128,0.01,"FUBAR2",15,0.428609,0.239397,0.428609,0.239397,"nobias"
128,0.01,"FUBAR2",16,0.593499,0.265388,0.593499,0.265388,"nobias"
128,0.01,"FUBAR2",17,0.408703,0.305571,0.408703,0.305571,"nobias"
128,0.01,"FUBAR2",18,0.270847,0.149292,0.270847,0.149292,"nobias"
128,0.01,"FUBAR2",19,0.404622,0.191053,0.404622,0.191053,"nobias"
128,0.01,"FUBAR2",20,0.333977,0.350028,0.333977,0.350028,"nobias"
128,0.01,"FUBAR2",21,0.328061,0.226017,0.328061,0.226017,"nobias"
128,0.01,"FUBAR2",22,0.333828,0.199552,0.333828,0.199552,"nobias"
128,0.01,"FUBAR2",23,0.433895,0.299649,0.433895,0.299649,"nobias"
128,0.01,"FUBAR2",24,0.472907,0.291688,0.472907,0.291688,"nobias"
128,0.01,"FUBAR2",25,0.28998,0.196283,0.28998,0.196283,"nobias"
128,0.01,"FUBAR2",26,0.324642,0.355555,0.324642,0.355555,"nobias"
128,0.01,"FUBAR2",27,0.50374,0.114287,0.50374,0.114287,"nobias"
128,0.01,"FUBAR2",28,0.241917,0.419776,0.241917,0.419776,"nobias"
128,0.01,"FUBAR2",29,0.29189,0.185739,0.29189,0.185739,"nobias"
128,0.01,"FUBAR2",30,0.233962,0.245308,0.233962,0.245308,"nobias"
128,0.01,"FUBAR2",31,0.23227,0.0916748,0.23227,0.0916748,"nobias"
128,0.01,"FUBAR2",32,0.242473,0.320814,0.242473,0.320814,"nobias"
128,0.01,"FUBAR2",33,0.238895,0.237757,0.238895,0.237757,"nobias"
128,0.01,"FUBAR2",34,0.33239,0.293076,0.33239,0.293076,"nobias"
128,0.01,"FUBAR2",35,0.347012,0.202046,0.347012,0.202046,"nobias"
128,0.01,"FUBAR2",36,0.370714,0.0848208,0.370714,0.0848208,"nobias"
128,0.01,"FUBAR2",37,0.221857,0.413676,0.221857,0.413676,"nobias"
128,0.01,"FUBAR2",38,0.352905,0.160636,0.352905,0.160636,"nobias"
128,0.01,"FUBAR2",39,0.471054,0.161075,0.471054,0.161075,"nobias"
128,0.01,"FUBAR2",40,0.218367,0.158494,0.218367,0.158494,"nobias"
128,0.01,"FUBAR2",41,0.245767,0.362418,0.245767,0.362418,"nobias"
128,0.01,"FUBAR2",42,0.267681,0.262753,0.267681,0.262753,"nobias"
128,0.01,"FUBAR2",43,0.175319,0.208201,0.175319,0.208201,"nobias"
128,0.01,"FUBAR2",44,0.482163,0.289136,0.482163,0.289136,"nobias"
